frame,timestamp_s,inference_ms,fps,m1_candidates,m2_rejections,final_detections,rejected,avg_confidence
534,108.964,153.47,6.45,0,0,0,0,0.0
535,109.17,159.2,6.46,0,0,0,0,0.0
536,109.363,152.44,6.47,0,0,0,0,0.0
537,109.568,157.34,6.47,0,0,0,0,0.0
538,109.763,151.85,6.46,0,0,0,0,0.0
539,109.968,156.87,6.47,0,0,0,0,0.0
540,110.163,152.21,6.47,0,0,0,0,0.0
541,110.376,164.93,6.46,0,0,0,0,0.0
542,110.598,152.8,6.46,0,0,0,0,0.0
543,110.802,156.96,6.46,0,0,0,0,0.0
544,110.997,152.17,6.46,0,0,0,0,0.0
545,111.21,164.47,6.44,0,0,0,0,0.0
546,111.434,155.34,6.45,0,0,0,0,0.0
547,111.636,157.24,6.45,0,0,0,0,0.0
548,111.831,152.15,6.45,0,0,0,0,0.0
549,112.031,152.11,6.46,0,0,0,0,0.0
550,112.232,152.14,6.46,0,0,0,0,0.0
551,112.429,148.93,6.46,0,0,0,0,0.0
552,112.637,157.47,6.46,0,0,0,0,0.0
553,112.832,151.9,6.46,0,0,0,0,0.0
554,113.043,162.76,6.46,0,0,0,0,0.0
555,113.272,158.15,6.45,0,0,0,0,0.0
556,113.477,162.95,6.44,0,0,0,0,0.0
557,113.702,154.63,6.44,0,0,0,0,0.0
558,113.907,159.54,6.43,0,0,0,0,0.0
559,114.103,155.78,6.42,0,0,0,0,0.0
560,114.311,163.5,6.41,0,0,0,0,0.0
561,114.535,154.32,6.41,0,0,0,0,0.0
562,114.742,161.14,6.39,0,0,0,0,0.0
563,114.944,163.13,6.39,0,0,0,0,0.0
564,115.179,164.04,6.37,0,0,0,0,0.0
565,115.41,162.02,6.37,0,0,0,0,0.0
566,115.648,166.02,6.35,0,0,0,0,0.0
567,115.878,160.4,6.35,0,0,0,0,0.0
568,116.111,162.14,6.33,0,0,0,0,0.0
569,116.348,165.64,6.32,0,0,0,0,0.0
570,116.576,159.75,6.31,0,0,0,0,0.0
571,116.77,154.08,6.32,0,0,0,0,0.0
572,116.973,156.86,6.32,0,0,0,0,0.0
573,117.172,155.39,6.32,0,0,0,0,0.0
574,117.379,162.55,6.31,0,0,0,0,0.0
575,117.605,155.03,6.32,0,0,0,0,0.0
576,117.819,169.16,6.3,0,0,0,0,0.0
577,118.036,152.01,6.31,0,0,0,0,0.0
578,118.26,176.41,6.28,0,0,0,0,0.0
579,118.475,157.32,6.27,0,0,0,0,0.0
580,118.675,157.33,6.26,0,0,0,0,0.0
581,118.874,156.97,6.25,0,0,0,0,0.0
582,119.076,158.79,6.25,0,0,0,0,0.0
583,119.283,165.56,6.23,0,0,0,0,0.0
584,119.517,166.0,6.23,0,0,0,0,0.0
585,119.747,161.99,6.22,0,0,0,0,0.0
586,119.995,176.66,6.21,0,0,0,0,0.0
587,120.219,167.05,6.19,0,0,0,0,0.0
588,120.452,166.08,6.18,0,0,0,0,0.0
589,120.683,163.79,6.17,0,0,0,0,0.0
590,120.915,162.65,6.17,0,0,0,0,0.0
591,121.145,158.77,6.17,0,0,0,0,0.0
592,121.352,166.1,6.16,0,0,0,0,0.0
593,121.572,152.83,6.17,0,0,0,0,0.0
594,121.771,151.35,6.19,0,0,0,0,0.0
595,121.978,158.34,6.19,0,0,0,0,0.0
596,122.179,159.08,6.2,0,0,0,0,0.0
597,122.374,154.01,6.21,0,0,0,0,0.0
598,122.572,152.19,6.22,0,0,0,0,0.0
599,122.774,153.63,6.24,0,0,0,0,0.0
600,122.97,149.44,6.25,0,0,0,0,0.0
601,123.173,152.33,6.26,0,0,0,0,0.0
602,123.373,152.77,6.26,0,0,0,0,0.0
603,123.573,151.8,6.27,0,0,0,0,0.0
604,123.773,151.77,6.28,0,0,0,0,0.0
605,123.976,154.29,6.28,0,0,0,0,0.0
606,124.174,152.65,6.3,0,0,0,0,0.0
607,124.384,162.33,6.29,0,0,0,0,0.0
608,124.607,152.42,6.32,0,0,0,0,0.0
609,124.813,158.04,6.32,0,0,0,0,0.0
610,125.007,152.16,6.33,0,0,0,0,0.0
611,125.207,151.73,6.33,0,0,0,0,0.0
612,125.407,151.2,6.34,0,0,0,0,0.0
613,125.615,159.67,6.35,0,0,0,0,0.0
614,125.807,151.03,6.37,0,0,0,0,0.0
615,126.006,150.4,6.39,0,0,0,0,0.0
616,126.215,159.3,6.41,0,0,0,0,0.0
617,126.411,155.11,6.43,0,0,0,0,0.0
618,126.607,150.42,6.45,0,0,0,0,0.0
619,126.811,154.64,6.46,0,0,0,0,0.0
620,127.011,154.03,6.47,0,0,0,0,0.0
621,127.216,159.39,6.47,0,0,0,0,0.0
622,127.412,155.64,6.49,0,0,0,0,0.0
623,127.608,151.04,6.49,0,0,0,0,0.0
624,127.811,153.89,6.49,0,0,0,0,0.0
625,128.013,155.77,6.49,0,0,0,0,0.0
626,128.208,150.65,6.5,0,0,0,0,0.0
627,128.406,148.69,6.51,0,0,0,0,0.0
628,128.614,156.25,6.5,0,0,0,0,0.0
629,128.808,150.15,6.51,0,0,0,0,0.0
630,129.006,148.01,6.51,0,0,0,0,0.0
631,129.207,148.4,6.52,0,0,0,0,0.0
632,129.414,155.93,6.51,0,0,0,0,0.0
633,129.617,158.15,6.5,0,0,0,0,0.0
634,129.811,152.51,6.5,0,0,0,0,0.0
635,130.006,147.16,6.51,0,0,0,0,0.0
636,130.207,148.23,6.52,0,0,0,0,0.0
637,130.409,149.72,6.54,0,0,0,0,0.0
638,130.607,147.65,6.54,0,0,0,0,0.0
639,130.812,152.31,6.55,0,0,0,0,0.0
640,131.017,157.52,6.54,0,0,0,0,0.0
641,131.213,152.86,6.54,0,0,0,0,0.0
642,131.415,154.6,6.54,0,0,0,0,0.0
643,131.616,155.92,6.54,0,0,0,0,0.0
644,131.814,154.11,6.54,0,0,0,0,0.0
645,132.014,153.78,6.53,0,0,0,0,0.0
646,132.214,154.01,6.54,0,0,0,0,0.0
647,132.417,156.35,6.54,0,0,0,0,0.0
648,132.616,155.46,6.53,0,0,0,0,0.0
649,132.809,148.61,6.54,0,0,0,0,0.0
650,133.013,152.48,6.54,0,0,0,0,0.0
651,133.22,158.26,6.54,0,0,0,0,0.0
652,133.42,158.44,6.54,0,0,0,0,0.0
653,133.619,157.89,6.53,0,0,0,0,0.0
654,133.818,156.66,6.53,0,0,0,0,0.0
655,134.019,156.89,6.53,0,0,0,0,0.0
656,134.219,157.34,6.52,0,0,0,0,0.0
657,134.424,162.12,6.5,0,0,0,0,0.0
658,134.654,157.94,6.49,0,0,0,0,0.0
659,134.853,157.34,6.48,0,0,0,0,0.0
660,135.049,153.34,6.48,0,0,0,0,0.0
661,135.249,152.76,6.47,0,0,0,0,0.0
662,135.454,157.9,6.47,0,0,0,0,0.0
663,135.65,153.89,6.47,0,0,0,0,0.0
664,135.852,156.2,6.47,0,0,0,0,0.0
665,136.044,147.61,6.47,0,0,0,0,0.0
666,136.246,149.33,6.47,0,0,0,0,0.0
667,136.449,152.62,6.46,0,0,0,0,0.0
668,136.651,154.19,6.45,0,0,0,0,0.0
669,136.854,156.74,6.45,0,0,0,0,0.0
670,137.046,148.35,6.46,0,0,0,0,0.0
671,137.246,148.32,6.47,0,0,0,0,0.0
672,137.451,153.16,6.47,0,0,0,0,0.0
673,137.65,152.82,6.47,0,0,0,0,0.0
674,137.858,160.56,6.46,0,0,0,0,0.0
675,138.059,160.95,6.45,0,0,0,0,0.0
676,138.256,158.26,6.45,0,0,0,0,0.0
677,138.459,161.01,6.44,0,0,0,0,0.0
678,138.655,157.15,6.44,0,0,0,0,0.0
679,138.854,155.51,6.43,0,0,0,0,0.0
680,139.055,156.38,6.42,0,0,0,0,0.0
681,139.253,154.6,6.43,0,0,0,0,0.0
682,139.455,156.49,6.43,0,0,0,0,0.0
683,139.658,159.28,6.43,0,0,0,0,0.0
684,139.86,160.79,6.42,0,0,0,0,0.0
685,140.059,159.63,6.42,0,0,0,0,0.0
686,140.254,154.38,6.42,0,0,0,0,0.0
687,140.458,158.22,6.43,0,0,0,0,0.0
688,140.659,159.59,6.43,0,0,0,0,0.0
689,140.857,157.4,6.43,0,0,0,0,0.0
690,141.053,152.92,6.43,0,0,0,0,0.0
691,141.26,159.56,6.42,0,0,0,0,0.0
692,141.45,149.24,6.43,0,0,0,0,0.0
693,141.651,150.36,6.44,0,0,0,0,0.0
694,141.851,150.31,6.44,0,0,0,0,0.0
695,142.05,149.54,6.44,0,0,0,0,0.0
696,142.263,161.87,6.42,0,0,0,0,0.0
697,142.488,153.13,6.42,0,0,0,0,0.0
698,142.683,148.79,6.43,0,0,0,0,0.0
699,142.888,153.51,6.43,0,0,0,0,0.0
700,143.086,150.9,6.43,0,0,0,0,0.0
701,143.29,154.63,6.42,0,0,0,0,0.0
702,143.494,159.25,6.41,0,0,0,0,0.0
703,143.692,156.61,6.41,0,0,0,0,0.0
704,143.896,160.08,6.41,0,0,0,0,0.0
705,144.097,160.99,6.41,0,0,0,0,0.0
706,144.289,152.97,6.42,0,0,0,0,0.0
707,144.502,166.6,6.41,0,0,0,0,0.0
708,144.731,161.04,6.4,0,0,0,0,0.0
709,144.933,163.38,6.39,0,0,0,0,0.0
710,145.165,161.77,6.39,0,0,0,0,0.0
711,145.371,167.39,6.37,0,0,0,0,0.0
712,145.593,156.61,6.37,0,0,0,0,0.0
713,145.798,160.72,6.37,0,0,0,0,0.0
714,145.99,152.72,6.38,0,0,0,0,0.0
715,146.207,169.73,6.36,0,0,0,0,0.0
716,146.433,162.45,6.35,0,0,0,0,0.0
717,146.668,163.89,6.35,0,0,0,0,0.0
718,146.895,157.58,6.35,0,0,0,0,0.0
719,147.096,157.75,6.35,0,0,0,0,0.0
720,147.291,153.14,6.35,0,0,0,0,0.0
721,147.494,155.61,6.35,0,0,0,0,0.0
722,147.697,159.27,6.34,0,0,0,0,0.0
723,147.899,160.34,6.33,0,0,0,0,0.0
724,148.091,152.76,6.32,0,0,0,0,0.0
725,148.299,160.46,6.31,0,0,0,0,0.0
726,148.495,155.9,6.32,0,0,0,0,0.0
727,148.692,152.98,6.32,0,0,0,0,0.0
728,148.896,156.92,6.31,0,0,0,0,0.0
729,149.093,154.04,6.3,0,0,0,0,0.0
730,149.294,154.07,6.3,0,0,0,0,0.0
731,149.493,153.66,6.3,0,0,0,0,0.0
732,149.688,148.67,6.32,0,0,0,0,0.0
733,149.892,151.82,6.32,0,0,0,0,0.0
734,150.094,154.07,6.33,0,0,0,0,0.0
735,150.292,151.85,6.34,0,0,0,0,0.0
736,150.492,151.41,6.34,0,0,0,0,0.0
737,150.693,152.59,6.36,0,0,0,0,0.0
738,150.89,149.89,6.38,0,0,0,0,0.0
739,151.091,150.45,6.4,0,0,0,0,0.0
740,151.296,155.15,6.4,0,0,0,0,0.0
741,151.495,154.19,6.42,0,0,0,0,0.0
742,151.693,151.66,6.43,0,0,0,0,0.0
743,151.893,152.05,6.44,0,0,0,0,0.0
744,152.093,151.31,6.44,0,0,0,0,0.0
745,152.295,153.05,6.47,0,0,0,0,0.0
746,152.496,154.34,6.48,0,0,0,0,0.0
747,152.692,150.06,6.5,0,0,0,0,0.0
748,152.894,151.44,6.51,0,0,0,0,0.0
749,153.094,152.06,6.51,0,0,0,0,0.0
750,153.297,154.57,6.51,0,0,0,0,0.0
751,153.496,153.3,6.52,0,0,0,0,0.0
752,153.693,150.9,6.53,0,0,0,0,0.0
753,153.894,151.48,6.54,0,0,0,0,0.0
754,154.095,152.43,6.54,0,0,0,0,0.0
755,154.291,148.55,6.56,0,0,0,0,0.0
756,154.492,148.71,6.57,0,0,0,0,0.0
757,154.696,152.67,6.57,0,0,0,0,0.0
758,154.894,150.76,6.58,0,0,0,0,0.0
759,155.093,149.34,6.58,0,0,0,0,0.0
760,155.292,148.62,6.59,0,0,0,0,0.0
761,155.494,150.64,6.6,0,0,0,0,0.0
762,155.698,153.76,6.59,0,0,0,0,0.0
763,155.897,152.43,6.59,0,0,0,0,0.0
764,156.097,152.9,6.59,0,0,0,0,0.0
765,156.294,149.57,6.59,0,0,0,0,0.0
766,156.496,151.84,6.59,0,0,0,0,0.0
767,156.698,153.26,6.59,0,0,0,0,0.0
768,156.906,161.09,6.58,0,0,0,0,0.0
769,157.137,159.22,6.56,0,0,0,0,0.0
770,157.335,156.26,6.56,0,0,0,0,0.0
771,157.533,154.06,6.56,0,0,0,0,0.0
772,157.733,153.92,6.56,0,0,0,0,0.0
773,157.935,156.58,6.55,0,0,0,0,0.0
774,158.136,156.99,6.54,0,0,0,0,0.0
775,158.331,152.09,6.54,0,0,0,0,0.0
776,158.533,154.1,6.55,0,0,0,0,0.0
777,158.733,153.26,6.54,0,0,0,0,0.0
778,158.931,151.14,6.54,0,0,0,0,0.0
779,159.13,150.54,6.54,0,0,0,0,0.0
780,159.333,152.79,6.55,0,0,0,0,0.0
781,159.532,152.05,6.55,0,0,0,0,0.0
782,159.732,151.53,6.55,0,0,0,0,0.0
783,159.933,153.17,6.54,0,0,0,0,0.0
784,160.133,153.0,6.54,0,0,0,0,0.0
785,160.336,155.05,6.53,0,0,0,0,0.0
786,160.536,155.6,6.52,0,0,0,0,0.0
787,160.734,153.26,6.52,0,0,0,0,0.0
788,160.936,154.68,6.52,0,0,0,0,0.0
789,161.133,151.63,6.51,0,0,0,0,0.0
790,161.33,149.18,6.51,0,0,0,0,0.0
791,161.534,152.21,6.51,0,0,0,0,0.0
792,161.73,148.55,6.52,0,0,0,0,0.0
793,161.932,150.14,6.52,0,0,0,0,0.0
794,162.135,152.45,6.52,0,0,0,0,0.0
795,162.331,149.4,6.52,0,0,0,0,0.0
796,162.535,152.83,6.52,0,0,0,0,0.0
797,162.738,155.39,6.52,0,0,0,0,0.0
798,162.939,156.48,6.53,0,0,0,0,0.0
799,163.135,152.45,6.53,0,0,0,0,0.0
800,163.333,150.67,6.54,0,0,0,0,0.0
801,163.538,155.18,6.54,0,0,0,0,0.0
802,163.733,150.26,6.55,0,0,0,0,0.0
803,163.934,150.84,6.55,0,0,0,0,0.0
804,164.135,152.01,6.56,0,0,0,0,0.0
805,164.334,150.09,6.56,0,0,0,0,0.0
806,164.533,149.39,6.57,0,0,0,0,0.0
807,164.735,151.16,6.57,0,0,0,0,0.0
808,164.935,151.24,6.57,0,0,0,0,0.0
809,165.137,153.05,6.57,0,0,0,0,0.0
810,165.332,147.56,6.58,0,0,0,0,0.0
811,165.532,147.59,6.58,0,0,0,0,0.0
812,165.733,148.86,6.59,0,0,0,0,0.0
813,165.938,153.35,6.59,0,0,0,0,0.0
814,166.136,150.86,6.59,0,0,0,0,0.0
815,166.333,147.81,6.6,0,0,0,0,0.0
816,166.534,149.27,6.61,0,0,0,0,0.0
817,166.738,152.79,6.61,0,0,0,0,0.0
818,166.94,154.91,6.61,0,0,0,0,0.0
819,167.137,151.25,6.61,0,0,0,0,0.0
820,167.337,151.39,6.61,0,0,0,0,0.0
821,167.54,154.0,6.61,0,0,0,0,0.0
822,167.736,150.22,6.6,0,0,0,0,0.0
823,167.936,149.99,6.6,0,0,0,0,0.0
824,168.137,150.85,6.61,0,0,0,0,0.0
825,168.34,153.48,6.6,0,0,0,0,0.0
826,168.539,152.39,6.6,0,0,0,0,0.0
827,168.735,148.38,6.61,0,0,0,0,0.0
828,168.934,146.81,6.63,0,0,0,0,0.0
829,169.137,150.49,6.63,0,0,0,0,0.0
830,169.336,149.1,6.63,0,0,0,0,0.0
831,169.54,152.49,6.63,0,0,0,0,0.0
832,169.741,153.75,6.63,0,0,0,0,0.0
833,169.941,152.97,6.63,0,0,0,0,0.0
834,170.136,148.52,6.63,0,0,0,0,0.0
835,170.347,159.06,6.62,0,0,0,0,0.0
836,170.543,154.76,6.61,0,0,0,0,0.0
837,170.741,153.0,6.61,0,0,0,0,0.0
838,170.939,150.95,6.61,0,0,0,0,0.0
839,171.141,152.66,6.61,0,0,0,0,0.0
840,171.34,151.18,6.6,0,0,0,0,0.0
841,171.537,148.65,6.6,0,0,0,0,0.0
842,171.74,151.12,6.6,0,0,0,0,0.0
843,171.937,148.47,6.61,0,0,0,0,0.0
844,172.14,150.69,6.61,0,0,0,0,0.0
845,172.348,158.87,6.59,0,0,0,0,0.0
846,172.548,158.3,6.58,0,0,0,0,0.0
847,172.746,156.04,6.57,0,0,0,0,0.0
848,172.951,160.92,6.56,0,0,0,0,0.0
849,173.146,156.11,6.56,0,0,0,0,0.0
850,173.355,164.71,6.54,0,0,0,0,0.0
851,173.576,151.84,6.54,0,0,0,0,0.0
852,173.786,162.58,6.52,0,0,0,0,0.0
853,174.011,153.46,6.52,0,0,0,0,0.0
854,174.212,154.65,6.51,0,0,0,0,0.0
855,174.413,154.99,6.51,0,0,0,0,0.0
856,174.614,156.19,6.51,0,0,0,0,0.0
857,174.819,160.98,6.49,0,0,0,0,0.0
858,175.028,170.05,6.45,0,0,0,0,0.0
859,175.249,157.78,6.44,0,0,0,0,0.0
860,175.454,162.04,6.43,0,0,0,0,0.0
861,175.683,158.28,6.42,0,0,0,0,0.0
862,175.891,165.42,6.4,0,0,0,0,0.0
863,176.116,156.73,6.4,0,0,0,0,0.0
864,176.316,157.0,6.39,0,0,0,0,0.0
865,176.516,157.18,6.39,0,0,0,0,0.0
866,176.717,158.16,6.38,0,0,0,0,0.0
867,176.912,152.65,6.38,0,0,0,0,0.0
868,177.122,162.76,6.37,0,0,0,0,0.0
869,177.348,155.03,6.37,0,0,0,0,0.0
870,177.546,152.86,6.36,0,0,0,0,0.0
871,177.745,151.57,6.36,0,0,0,0,0.0
872,177.946,152.47,6.36,0,0,0,0,0.0
873,178.142,148.37,6.36,0,0,0,0,0.0
874,178.349,155.81,6.35,0,0,0,0,0.0
875,178.558,164.51,6.34,0,0,0,0,0.0
876,178.795,167.4,6.33,0,0,0,0,0.0
877,179.019,157.64,6.33,0,0,0,0,0.0
878,179.217,155.78,6.34,0,0,0,0,0.0
879,179.415,154.08,6.34,0,0,0,0,0.0
880,179.624,162.32,6.34,0,0,0,0,0.0
881,179.852,156.51,6.34,0,0,0,0,0.0
882,180.052,157.41,6.34,0,0,0,0,0.0
883,180.25,154.87,6.34,0,0,0,0,0.0
884,180.465,169.55,6.32,0,0,0,0,0.0
885,180.684,155.19,6.32,0,0,0,0,0.0
886,180.897,168.56,6.3,0,0,0,0,0.0
887,181.114,151.8,6.32,0,0,0,0,0.0
888,181.322,159.96,6.33,0,0,0,0,0.0
889,181.519,156.86,6.33,0,0,0,0,0.0
890,181.727,164.38,6.33,0,0,0,0,0.0
891,181.961,164.32,6.32,0,0,0,0,0.0
892,182.188,158.21,6.33,0,0,0,0,0.0
893,182.39,159.58,6.33,0,0,0,0,0.0
894,182.59,160.0,6.32,0,0,0,0,0.0
895,182.778,147.82,6.33,0,0,0,0,0.0
896,182.994,163.73,6.33,0,0,0,0,0.0
897,183.233,168.41,6.31,0,0,0,0,0.0
898,183.456,158.14,6.31,0,0,0,0,0.0
899,183.654,156.96,6.31,0,0,0,0,0.0
900,183.847,149.43,6.31,0,0,0,0,0.0
901,184.051,153.13,6.31,0,0,0,0,0.0
902,184.266,167.71,6.29,0,0,0,0,0.0
903,184.503,170.88,6.26,0,0,0,0,0.0
904,184.734,169.01,6.24,0,0,0,0,0.0
905,184.959,160.39,6.25,0,0,0,0,0.0
906,185.161,162.55,6.26,0,0,0,0,0.0
907,185.386,154.03,6.26,0,0,0,0,0.0
908,185.595,163.26,6.25,0,0,0,0,0.0
909,185.823,156.58,6.25,0,0,0,0,0.0
910,186.043,176.76,6.23,0,0,0,0,0.0
911,186.254,154.85,6.23,0,0,0,0,0.0
912,186.459,159.46,6.23,0,0,0,0,0.0
913,186.654,154.66,6.23,0,0,0,0,0.0
914,186.86,159.84,6.24,0,0,0,0,0.0
915,187.056,156.46,6.24,0,0,0,0,0.0
916,187.255,155.3,6.26,0,0,0,0,0.0
917,187.455,154.66,6.25,0,0,0,0,0.0
918,187.656,155.06,6.26,0,0,0,0,0.0
919,187.857,156.76,6.26,0,0,0,0,0.0
920,188.056,155.1,6.27,0,0,0,0,0.0
921,188.26,159.11,6.28,0,0,0,0,0.0
922,188.462,161.15,6.28,0,0,0,0,0.0
923,188.657,155.53,6.28,0,0,0,0,0.0
924,188.868,166.2,6.27,0,0,0,0,0.0
925,189.097,162.09,6.25,0,0,0,0,0.0
926,189.333,163.85,6.25,0,0,0,0,0.0
927,189.572,170.33,6.25,0,0,0,0,0.0
928,189.804,168.49,6.24,0,0,0,0,0.0
929,190.045,175.88,6.21,0,0,0,0,0.0
930,190.266,164.1,6.19,0,0,0,0,0.0
931,190.493,157.01,6.19,0,0,0,0,0.0
932,190.706,169.69,6.19,0,0,0,0,0.0
933,190.936,166.64,6.19,0,0,0,0,0.0
934,191.187,183.96,6.17,0,0,0,0,0.0
935,191.4,163.34,6.17,0,0,0,0,0.0
936,191.647,176.74,6.15,0,0,0,0,0.0
937,191.87,166.73,6.14,0,0,0,0,0.0
938,192.103,165.78,6.13,0,0,0,0,0.0
939,192.338,167.23,6.12,0,0,0,0,0.0
940,192.564,159.7,6.14,0,0,0,0,0.0
941,192.769,165.34,6.13,0,0,0,0,0.0
942,193.001,163.1,6.12,0,0,0,0,0.0
943,193.239,167.34,6.11,0,0,0,0,0.0
944,193.47,165.55,6.1,0,0,0,0,0.0
945,193.709,170.2,6.08,0,0,0,0,0.0
946,193.926,154.87,6.08,0,0,0,0,0.0
947,194.138,166.5,6.07,0,0,0,0,0.0
948,194.358,152.74,6.07,0,0,0,0,0.0
949,194.568,163.2,6.06,0,0,0,0,0.0
950,194.819,179.43,6.03,0,0,0,0,0.0
951,195.03,157.23,6.04,0,0,0,0,0.0
952,195.231,158.55,6.04,0,0,0,0,0.0
953,195.436,163.48,6.03,0,0,0,0,0.0
954,195.682,175.48,6.02,0,0,0,0,0.0
955,195.894,154.15,6.03,0,0,0,0,0.0
956,196.107,167.26,6.02,0,0,0,0,0.0
957,196.333,159.14,6.04,0,0,0,0,0.0
958,196.523,149.65,6.06,0,0,0,0,0.0
959,196.726,152.85,6.09,0,0,0,0,0.0
960,196.927,153.14,6.1,0,0,0,0,0.0
961,197.124,150.31,6.11,0,0,0,0,0.0
962,197.325,151.23,6.13,0,0,0,0,0.0
963,197.525,151.18,6.15,0,0,0,0,0.0
964,197.723,149.17,6.2,0,0,0,0,0.0
965,197.924,149.7,6.22,0,0,0,0,0.0
966,198.124,149.47,6.25,0,0,0,0,0.0
967,198.328,153.66,6.27,0,0,0,0,0.0
968,198.524,149.47,6.29,0,0,0,0,0.0
969,198.725,149.94,6.31,0,0,0,0,0.0
970,198.924,149.27,6.33,0,0,0,0,0.0
971,199.124,148.42,6.35,0,0,0,0,0.0
972,199.329,153.18,6.36,0,0,0,0,0.0
973,199.526,150.38,6.38,0,0,0,0,0.0
974,199.726,149.98,6.41,0,0,0,0,0.0
975,199.929,152.86,6.43,0,0,0,0,0.0
976,200.124,147.73,6.44,0,0,0,0,0.0
977,200.325,149.11,6.46,0,0,0,0,0.0
978,200.527,151.04,6.47,0,0,0,0,0.0
979,200.723,147.05,6.49,0,0,0,0,0.0
980,200.926,148.98,6.53,0,0,0,0,0.0
981,201.126,149.08,6.54,0,0,0,0,0.0
982,201.328,150.63,6.55,0,0,0,0,0.0
983,201.526,148.64,6.58,0,0,0,0,0.0
984,201.726,148.98,6.61,0,0,0,0,0.0
985,201.928,150.19,6.62,0,0,0,0,0.0
986,202.144,166.36,6.62,0,0,0,0,0.0
987,202.374,163.12,6.62,0,0,0,0,0.0
988,202.602,157.26,6.6,0,0,0,0,0.0
989,202.808,163.47,6.59,0,0,0,0,0.0
990,203.034,155.64,6.59,0,0,0,0,0.0
991,203.233,154.85,6.58,0,0,0,0,0.0
992,203.439,160.74,6.57,0,0,0,0,0.0
993,203.636,157.12,6.56,0,0,0,0,0.0
994,203.839,160.44,6.54,0,0,0,0,0.0
995,204.035,155.64,6.53,0,0,0,0,0.0
996,204.235,156.21,6.52,0,0,0,0,0.0
997,204.43,151.18,6.53,0,0,0,0,0.0
998,204.635,155.43,6.52,0,0,0,0,0.0
999,204.836,156.8,6.51,0,0,0,0,0.0
1000,205.037,157.83,6.5,0,0,0,0,0.0
1001,205.228,148.56,6.5,0,0,0,0,0.0
1002,205.442,161.81,6.48,0,0,0,0,0.0
1003,205.674,161.19,6.47,0,0,0,0,0.0
1004,205.867,153.51,6.46,0,0,0,0,0.0
1005,206.07,156.91,6.46,0,0,0,0,0.0
1006,206.273,159.45,6.44,0,0,0,0,0.0
1007,206.469,155.51,6.43,0,0,0,0,0.0
1008,206.667,153.34,6.43,0,0,0,0,0.0
1009,206.867,152.92,6.42,0,0,0,0,0.0
1010,207.065,150.75,6.42,0,0,0,0,0.0
1011,207.266,151.4,6.42,0,0,0,0,0.0
1012,207.47,155.55,6.41,0,0,0,0,0.0
1013,207.673,158.67,6.4,0,0,0,0,0.0
1014,207.867,151.66,6.39,0,0,0,0,0.0
1015,208.071,156.35,6.38,0,0,0,0,0.0
1016,208.271,156.24,6.4,0,0,0,0,0.0
1017,208.468,152.58,6.41,0,0,0,0,0.0
1018,208.667,151.23,6.42,0,0,0,0,0.0
1019,208.866,150.27,6.44,0,0,0,0,0.0
1020,209.063,147.03,6.45,0,0,0,0,0.0
1021,209.268,152.05,6.45,0,0,0,0,0.0
1022,209.466,149.95,6.47,0,0,0,0,0.0
1023,209.668,151.08,6.48,0,0,0,0,0.0
1024,209.87,153.05,6.49,0,0,0,0,0.0
1025,210.07,153.02,6.49,0,0,0,0,0.0
1026,210.269,152.66,6.5,0,0,0,0,0.0
1027,210.466,149.44,6.5,0,0,0,0,0.0
1028,210.668,150.67,6.51,0,0,0,0,0.0
1029,210.866,148.73,6.52,0,0,0,0,0.0
1030,211.071,153.44,6.52,0,0,0,0,0.0
1031,211.274,156.22,6.51,0,0,0,0,0.0
1032,211.468,150.83,6.53,0,0,0,0,0.0
1033,211.67,152.33,6.54,0,0,0,0,0.0
1034,211.873,154.84,6.54,0,0,0,0,0.0
1035,212.071,152.96,6.54,0,0,0,0,0.0
1036,212.27,152.22,6.55,0,0,0,0,0.0
1037,212.476,157.55,6.55,0,0,0,0,0.0
1038,212.667,148.79,6.56,0,0,0,0,0.0
1039,212.874,155.74,6.55,0,0,0,0,0.0
1040,213.071,152.57,6.55,0,0,0,0,0.0
1041,213.274,155.01,6.55,0,0,0,0,0.0
1042,213.472,153.41,6.55,0,0,0,0,0.0
1043,213.673,153.51,6.56,0,0,0,0,0.0
1044,213.877,157.31,6.55,0,0,0,0,0.0
1045,214.074,154.97,6.55,0,0,0,0,0.0
1046,214.27,150.66,6.56,0,0,0,0,0.0
1047,214.471,151.37,6.56,0,0,0,0,0.0
1048,214.674,153.93,6.56,0,0,0,0,0.0
1049,214.874,153.68,6.55,0,0,0,0,0.0
1050,215.073,152.83,6.54,0,0,0,0,0.0
1051,215.275,154.3,6.54,0,0,0,0,0.0
1052,215.476,155.53,6.53,0,0,0,0,0.0
1053,215.672,151.12,6.53,0,0,0,0,0.0
1054,215.871,150.34,6.54,0,0,0,0,0.0
1055,216.069,148.38,6.54,0,0,0,0,0.0
1056,216.285,163.59,6.53,0,0,0,0,0.0
1057,216.512,157.27,6.52,0,0,0,0,0.0
1058,216.711,156.22,6.51,0,0,0,0,0.0
1059,216.911,156.37,6.5,0,0,0,0,0.0
1060,217.116,160.89,6.49,0,0,0,0,0.0
1061,217.308,153.23,6.49,0,0,0,0,0.0
1062,217.518,162.97,6.47,0,0,0,0,0.0
1063,217.752,163.03,6.46,0,0,0,0,0.0
1064,217.99,167.3,6.44,0,0,0,0,0.0
1065,218.22,164.0,6.43,0,0,0,0,0.0
1066,218.452,162.39,6.41,0,0,0,0,0.0
